parcode,trial,fix_item,fix_time
0,603,0,82.000000
0,603,2,120.000000
0,604,3,240.000000
0,604,0,52.000000
0,604,2,288.000000
0,604,0,82.000000
0,604,1,488.000000
0,605,3,185.000000
0,605,0,54.000000
0,605,1,332.000000
0,605,0,80.000000
0,605,2,228.000000
0,606,3,170.000000
0,606,0,54.000000
0,606,1,250.000000
0,606,0,86.000000
0,606,2,524.000000
0,607,3,191.000000
0,607,0,54.000000
0,607,1,378.000000
0,607,0,82.000000
0,607,2,394.000000
0,607,0,82.000000
0,607,1,104.000000
0,608,3,280.000000
0,608,0,64.000000
0,608,1,432.000000
0,609,3,185.000000
0,609,0,60.000000
0,609,1,258.000000
0,609,0,86.000000
0,609,2,452.000000
0,609,0,86.000000
0,609,1,184.000000
0,610,3,186.000000
0,610,0,56.000000
0,610,1,252.000000
0,610,0,82.000000
0,610,2,730.000000
0,611,3,178.000000
0,611,0,52.000000
0,611,1,306.000000
0,611,0,88.000000
0,611,2,238.000000
0,612,3,175.000000
0,612,0,54.000000
0,612,1,210.000000
0,612,0,82.000000
0,612,2,514.000000
0,612,0,90.000000
0,612,1,496.000000
0,612,0,92.000000
0,612,2,106.000000
0,613,3,188.000000
0,613,0,58.000000
0,613,1,306.000000
0,613,0,90.000000
0,613,2,752.000000
0,613,0,98.000000
0,613,1,450.000000
0,614,3,201.000000
0,614,0,60.000000
0,614,1,270.000000
0,614,0,92.000000
0,614,2,434.000000
0,614,0,90.000000
0,614,1,324.000000
0,615,3,207.000000
0,615,0,66.000000
0,615,1,294.000000
0,615,0,88.000000
0,615,2,772.000000
0,616,3,177.000000
0,616,0,52.000000
0,616,1,212.000000
0,616,0,76.000000
0,616,2,382.000000
0,616,0,78.000000
0,617,3,175.000000
0,617,0,50.000000
0,617,1,200.000000
0,617,0,80.000000
0,617,2,338.000000
0,618,3,199.000000
0,618,0,54.000000
0,618,1,280.000000
0,618,0,78.000000
0,618,2,388.000000
0,618,0,86.000000
0,618,1,152.000000
0,619,3,186.000000
0,619,0,56.000000
0,619,1,320.000000
0,619,0,82.000000
0,619,2,566.000000
0,619,0,88.000000
0,619,1,428.000000
0,619,0,92.000000
0,619,2,536.000000
0,620,3,177.000000
0,620,0,56.000000
0,620,1,262.000000
0,620,0,88.000000
0,620,2,374.000000
0,620,0,112.000000
0,621,3,189.000000
0,621,0,56.000000
0,621,1,224.000000
0,621,0,80.000000
0,621,2,654.000000
0,622,3,190.000000
0,622,0,54.000000
0,622,1,266.000000
0,622,0,76.000000
0,622,2,338.000000
0,623,3,187.000000
0,623,0,56.000000
0,623,1,242.000000
0,623,0,78.000000
0,623,2,476.000000
0,623,0,84.000000
0,623,1,92.000000
0,624,3,171.000000
0,624,0,58.000000
0,624,1,326.000000
0,624,0,78.000000
0,624,2,406.000000
0,624,0,112.000000
0,625,3,185.000000
0,625,0,56.000000
0,625,1,276.000000
0,625,0,80.000000
0,625,2,802.000000
0,626,3,167.000000
0,626,0,60.000000
0,626,1,250.000000
0,626,0,84.000000
0,626,2,468.000000
0,626,0,196.000000
0,626,1,60.000000
0,627,3,174.000000
0,627,0,54.000000
0,627,1,288.000000
0,627,0,82.000000
0,627,2,550.000000
0,627,0,84.000000
0,627,1,202.000000
0,628,3,189.000000
0,628,0,52.000000
0,628,1,296.000000
0,628,0,82.000000
0,628,2,380.000000
0,629,3,236.000000
0,629,0,64.000000
0,629,1,342.000000
0,629,0,84.000000
0,629,2,538.000000
0,630,3,417.000000
0,630,0,54.000000
0,630,1,184.000000
0,630,0,84.000000
0,630,2,696.000000
0,631,3,193.000000
0,631,0,56.000000
0,631,1,270.000000
0,631,0,82.000000
0,631,2,618.000000
0,632,3,207.000000
0,632,0,52.000000
0,632,1,282.000000
0,632,0,76.000000
0,632,2,406.000000
0,633,3,173.000000
0,633,0,54.000000
0,633,1,234.000000
0,633,0,78.000000
0,633,2,444.000000
0,633,0,84.000000
0,633,1,408.000000
0,634,3,198.000000
0,634,0,54.000000
0,634,1,190.000000
0,634,0,82.000000
0,634,2,574.000000
0,634,0,94.000000
0,634,1,662.000000
0,634,0,110.000000
0,634,2,148.000000
0,635,3,206.000000
0,635,0,60.000000
0,635,1,236.000000
0,635,0,84.000000
0,635,2,412.000000
0,636,3,189.000000
0,636,0,54.000000
0,636,1,288.000000
0,636,0,80.000000
0,636,2,730.000000
0,637,3,185.000000
0,637,0,54.000000
0,637,1,228.000000
0,637,0,78.000000
0,637,2,416.000000
0,637,0,84.000000
0,637,1,470.000000
0,638,3,181.000000
0,638,0,54.000000
0,638,1,260.000000
0,638,0,82.000000
0,638,2,384.000000
0,639,3,192.000000
0,639,0,56.000000
0,639,1,196.000000
0,639,0,88.000000
0,639,2,426.000000
0,640,3,180.000000
0,640,0,54.000000
0,640,1,216.000000
0,640,0,78.000000
0,640,2,448.000000
0,640,0,92.000000
0,640,1,532.000000
0,641,3,170.000000
0,641,0,52.000000
0,641,1,392.000000
0,641,0,88.000000
0,641,2,372.000000
0,641,0,82.000000
0,641,1,196.000000
0,642,3,169.000000
0,642,0,48.000000
0,642,1,288.000000
0,642,0,76.000000
0,642,2,474.000000
0,643,3,177.000000
0,643,0,54.000000
0,643,1,270.000000
0,643,0,74.000000
0,643,2,622.000000
0,644,3,207.000000
0,644,0,56.000000
0,644,1,204.000000
0,644,0,82.000000
0,644,2,418.000000
0,644,0,86.000000
0,644,1,470.000000
0,645,3,194.000000
0,645,0,52.000000
0,645,1,380.000000
0,645,0,78.000000
0,645,2,510.000000
0,645,0,92.000000
0,645,1,154.000000
0,646,3,179.000000
0,646,0,54.000000
0,646,1,300.000000
0,646,0,192.000000
0,646,2,466.000000
0,647,3,180.000000
0,647,0,52.000000
0,647,1,236.000000
0,647,0,82.000000
0,647,2,612.000000
0,647,0,80.000000
0,647,1,118.000000
0,648,3,183.000000
0,648,0,54.000000
0,648,1,256.000000
0,648,0,82.000000
0,648,2,386.000000
0,648,0,80.000000
0,648,1,118.000000
0,649,3,164.000000
0,649,0,56.000000
0,649,1,228.000000
0,649,0,82.000000
0,649,2,392.000000
0,649,0,86.000000
0,649,1,294.000000
0,650,3,166.000000
0,650,0,54.000000
0,650,1,398.000000
0,650,0,84.000000
0,650,2,490.000000
0,650,0,84.000000
0,650,1,120.000000
0,651,3,161.000000
0,651,0,54.000000
0,651,1,284.000000
0,651,0,76.000000
0,651,2,440.000000
0,651,0,154.000000
0,651,1,102.000000
0,652,3,175.000000
0,652,0,54.000000
0,652,1,250.000000
0,652,0,84.000000
0,652,2,410.000000
0,653,3,178.000000
0,653,0,52.000000
0,653,1,382.000000
0,653,0,86.000000
0,653,2,458.000000
0,653,0,78.000000
0,653,1,460.000000
0,653,0,82.000000
0,653,2,416.000000
0,654,3,181.000000
0,654,0,54.000000
0,654,1,266.000000
0,654,0,80.000000
0,654,2,404.000000
0,654,0,142.000000
0,654,1,94.000000
0,655,3,169.000000
0,655,0,52.000000
0,655,1,228.000000
0,655,0,76.000000
0,655,2,340.000000
0,655,0,80.000000
0,655,1,152.000000
0,655,0,86.000000
0,656,3,173.000000
0,656,0,56.000000
0,656,1,268.000000
0,656,0,80.000000
0,656,2,338.000000
0,657,3,230.000000
0,657,0,208.000000
0,657,1,212.000000
0,657,0,82.000000
0,657,2,472.000000
0,658,3,162.000000
0,658,0,56.000000
0,658,1,266.000000
0,658,0,88.000000
0,658,2,448.000000
0,658,0,94.000000
0,658,1,754.000000
0,659,3,159.000000
0,659,0,70.000000
0,659,1,196.000000
0,659,0,90.000000
0,659,2,762.000000
0,660,3,173.000000
0,660,0,64.000000
0,660,1,160.000000
0,660,0,84.000000
0,660,2,374.000000
0,661,3,181.000000
0,661,0,68.000000
0,661,1,208.000000
0,661,0,96.000000
0,661,2,434.000000
0,661,0,82.000000
0,661,1,680.000000
0,662,3,165.000000
0,662,0,72.000000
0,662,1,254.000000
0,662,0,106.000000
0,662,2,562.000000
0,662,0,102.000000
0,662,1,230.000000
0,662,0,30.000000
0,663,3,143.000000
0,663,0,56.000000
0,663,1,270.000000
0,663,0,90.000000
0,663,2,424.000000
0,664,3,157.000000
0,664,0,56.000000
0,664,1,314.000000
0,664,0,82.000000
0,664,2,330.000000
0,664,0,98.000000
0,664,1,298.000000
0,665,3,159.000000
0,665,0,56.000000
0,665,1,194.000000
0,665,0,90.000000
0,665,2,280.000000
0,666,3,173.000000
0,666,0,54.000000
0,666,1,218.000000
0,666,0,104.000000
0,666,2,312.000000
0,666,0,34.000000
0,667,3,157.000000
0,667,0,60.000000
0,667,1,280.000000
0,667,0,90.000000
0,667,2,438.000000
0,668,3,173.000000
0,668,0,66.000000
0,668,1,312.000000
0,668,0,90.000000
0,668,2,330.000000
0,668,0,96.000000
0,668,1,712.000000
0,669,3,147.000000
0,669,0,54.000000
0,669,1,348.000000
0,669,0,92.000000
0,669,2,414.000000
0,670,3,189.000000
0,670,0,54.000000
0,670,1,212.000000
0,670,0,88.000000
0,670,2,208.000000
0,670,0,44.000000
0,671,3,165.000000
0,671,0,58.000000
0,671,1,334.000000
0,671,0,96.000000
0,671,2,622.000000
0,672,3,163.000000
0,672,0,72.000000
0,672,1,198.000000
0,672,0,88.000000
0,672,2,394.000000
0,673,3,172.000000
0,673,0,56.000000
0,673,1,206.000000
0,673,0,82.000000
0,673,2,382.000000
0,674,3,169.000000
0,674,0,68.000000
0,674,1,224.000000
0,674,0,92.000000
0,674,2,514.000000
0,674,0,94.000000
0,674,1,752.000000
0,674,0,30.000000
0,675,3,39.000000
0,675,0,154.000000
0,675,1,208.000000
0,675,0,90.000000
0,675,2,322.000000
0,675,0,94.000000
0,675,1,94.000000
0,676,3,175.000000
0,676,0,56.000000
0,676,1,202.000000
0,676,0,86.000000
0,676,2,528.000000
0,676,0,96.000000
0,676,1,670.000000
0,677,3,173.000000
0,677,0,72.000000
0,677,1,174.000000
0,677,0,86.000000
0,677,2,416.000000
0,678,3,209.000000
0,678,0,60.000000
0,678,1,330.000000
0,678,0,86.000000
0,678,2,414.000000
0,678,0,178.000000
0,678,1,288.000000
0,679,3,171.000000
0,679,0,58.000000
0,679,1,196.000000
0,679,0,88.000000
0,679,2,356.000000
0,679,0,100.000000
0,679,1,206.000000
0,680,3,165.000000
0,680,0,58.000000
0,680,1,208.000000
0,680,0,106.000000
0,680,2,404.000000
0,680,0,94.000000
0,680,1,868.000000
0,681,3,199.000000
0,681,0,58.000000
0,681,1,470.000000
0,681,0,84.000000
0,681,2,352.000000
0,681,0,90.000000
0,681,1,140.000000
0,682,3,179.000000
0,682,0,70.000000
0,682,1,266.000000
0,682,0,90.000000
0,682,2,544.000000
0,682,0,172.000000
0,682,1,692.000000
0,682,0,102.000000
0,683,3,155.000000
0,683,0,56.000000
0,683,1,352.000000
0,683,0,102.000000
0,683,2,658.000000
0,684,3,185.000000
0,684,0,60.000000
0,684,1,206.000000
0,684,0,82.000000
0,684,2,470.000000
0,684,0,100.000000
0,684,1,606.000000
0,685,3,207.000000
0,685,0,74.000000
0,685,1,296.000000
0,685,0,90.000000
0,685,2,388.000000
0,685,0,90.000000
0,685,1,552.000000
0,686,3,179.000000
0,686,0,58.000000
0,686,1,256.000000
0,686,0,88.000000
0,686,2,536.000000
0,686,0,92.000000
0,686,1,222.000000
0,687,3,177.000000
0,687,0,56.000000
0,687,1,220.000000
0,687,0,84.000000
0,687,2,438.000000
0,688,3,165.000000
0,688,0,58.000000
0,688,1,260.000000
0,688,0,84.000000
0,688,2,344.000000
0,688,0,102.000000
0,688,1,122.000000
0,689,3,167.000000
0,689,0,60.000000
0,689,1,204.000000
0,689,0,86.000000
0,689,2,458.000000
0,690,3,167.000000
0,690,0,64.000000
0,690,1,208.000000
0,690,0,84.000000
0,690,2,364.000000
0,690,0,96.000000
0,690,1,212.000000
0,691,3,161.000000
0,691,0,72.000000
0,691,1,232.000000
0,691,0,98.000000
0,691,2,310.000000
0,691,0,144.000000
0,691,1,80.000000
0,692,3,181.000000
0,692,0,60.000000
0,692,1,196.000000
0,692,0,84.000000
0,692,2,358.000000
0,693,3,169.000000
0,693,0,74.000000
0,693,1,184.000000
0,693,0,82.000000
0,693,2,318.000000
0,694,3,159.000000
0,694,0,58.000000
0,694,1,214.000000
0,694,0,86.000000
0,694,2,282.000000
0,694,0,30.000000
0,695,3,175.000000
0,695,0,74.000000
0,695,1,178.000000
0,695,0,90.000000
0,695,2,574.000000
0,696,3,175.000000
0,696,0,66.000000
0,696,1,268.000000
0,696,0,86.000000
0,696,2,310.000000
0,696,0,96.000000
0,697,3,171.000000
0,697,0,60.000000
0,697,1,208.000000
0,697,0,80.000000
0,697,2,374.000000
0,697,0,100.000000
0,697,1,100.000000
0,698,3,169.000000
0,698,0,62.000000
0,698,1,226.000000
0,698,0,92.000000
0,698,2,308.000000
0,698,0,80.000000
0,699,3,185.000000
0,699,0,70.000000
0,699,1,250.000000
0,699,0,82.000000
0,699,2,328.000000
0,699,0,64.000000
0,700,3,163.000000
0,700,0,66.000000
0,700,1,208.000000
0,700,0,86.000000
0,700,2,390.000000
0,700,0,158.000000
0,700,1,234.000000
0,701,3,167.000000
0,701,0,68.000000
0,701,1,342.000000
0,701,0,88.000000
0,701,2,338.000000
0,701,0,94.000000
0,701,1,198.000000
0,702,3,167.000000
0,702,0,62.000000
0,702,1,384.000000
0,702,0,90.000000
0,702,2,280.000000
0,702,0,86.000000
0,703,3,151.000000
0,703,0,62.000000
0,703,1,248.000000
0,703,0,88.000000
0,703,2,822.000000
0,704,3,171.000000
0,704,0,60.000000
0,704,1,214.000000
0,704,0,92.000000
0,704,2,492.000000
0,705,3,171.000000
0,705,0,72.000000
0,705,1,186.000000
0,705,0,98.000000
0,705,2,288.000000
0,705,0,92.000000
0,705,1,46.000000
0,706,3,161.000000
0,706,0,62.000000
0,706,1,188.000000
0,706,0,86.000000
0,706,2,444.000000
0,707,3,167.000000
0,707,0,58.000000
0,707,1,230.000000
0,707,0,88.000000
0,707,2,582.000000
0,708,3,163.000000
0,708,0,60.000000
0,708,1,286.000000
0,708,0,90.000000
0,708,2,282.000000
0,708,0,94.000000
0,708,1,184.000000
0,709,3,177.000000
0,709,0,62.000000
0,709,1,192.000000
0,709,0,92.000000
0,709,2,370.000000
0,710,3,167.000000
0,710,0,68.000000
0,710,1,198.000000
0,710,0,92.000000
0,710,2,372.000000
0,710,0,98.000000
0,710,1,312.000000
0,710,0,88.000000
0,710,2,46.000000
0,711,3,199.000000
0,711,0,62.000000
0,711,1,222.000000
0,711,0,82.000000
0,711,2,492.000000
0,712,3,187.000000
0,712,0,60.000000
0,712,1,414.000000
0,712,0,92.000000
0,712,2,290.000000
0,712,0,168.000000
0,713,3,311.000000
0,713,0,240.000000
0,713,1,190.000000
0,713,0,88.000000
0,713,2,468.000000
0,713,0,106.000000
0,713,1,674.000000
0,713,0,86.000000
0,713,2,396.000000
0,714,3,153.000000
0,714,0,64.000000
0,714,1,236.000000
0,714,0,88.000000
0,714,2,512.000000
0,715,3,171.000000
0,715,0,66.000000
0,715,1,116.000000
0,715,0,92.000000
0,715,2,400.000000
0,716,3,181.000000
0,716,0,82.000000
0,716,2,384.000000
0,716,0,84.000000
0,716,1,530.000000
0,717,3,177.000000
0,717,0,72.000000
0,717,1,224.000000
0,717,0,98.000000
0,717,2,310.000000
0,718,3,177.000000
0,718,0,74.000000
0,718,1,246.000000
0,718,0,150.000000
0,718,2,628.000000
0,718,0,150.000000
0,718,1,402.000000
0,719,3,171.000000
0,719,0,56.000000
0,719,1,214.000000
0,719,0,86.000000
0,719,2,476.000000
0,719,0,104.000000
0,719,1,122.000000
0,720,3,185.000000
0,720,0,58.000000
0,720,1,234.000000
0,720,0,108.000000
0,720,2,372.000000
0,720,0,156.000000
0,720,1,370.000000
0,721,3,203.000000
0,721,0,68.000000
0,721,1,298.000000
0,721,0,194.000000
0,721,2,358.000000
0,721,0,94.000000
0,721,1,78.000000
0,722,3,161.000000
0,722,0,54.000000
0,722,1,204.000000
0,722,0,84.000000
0,722,2,432.000000
0,723,3,147.000000
0,723,0,70.000000
0,723,1,204.000000
0,723,0,82.000000
0,723,2,442.000000
0,724,3,169.000000
0,724,0,68.000000
0,724,1,472.000000
0,724,0,90.000000
0,724,2,358.000000
0,724,0,112.000000
0,725,3,155.000000
0,725,0,60.000000
0,725,1,260.000000
0,725,0,92.000000
0,725,2,374.000000
0,725,0,144.000000
0,725,1,38.000000
0,726,3,179.000000
0,726,0,68.000000
0,726,1,214.000000
0,726,0,86.000000
0,726,2,458.000000
0,726,0,140.000000
0,726,1,568.000000
0,727,3,166.000000
0,727,0,56.000000
0,727,1,250.000000
0,727,0,84.000000
0,727,2,350.000000
0,727,0,104.000000
0,727,1,140.000000
0,728,3,185.000000
0,728,0,70.000000
0,728,1,242.000000
0,728,0,104.000000
0,728,2,332.000000
0,728,0,108.000000
0,729,3,159.000000
0,729,0,56.000000
0,729,1,206.000000
0,729,0,90.000000
0,729,2,472.000000
0,730,3,175.000000
0,730,0,56.000000
0,730,1,212.000000
0,730,0,82.000000
0,730,2,426.000000
0,731,3,169.000000
0,731,0,58.000000
0,731,1,208.000000
0,731,0,80.000000
0,731,2,562.000000
0,731,0,94.000000
0,731,1,726.000000
0,731,0,88.000000
0,731,2,156.000000
0,732,3,179.000000
0,732,0,60.000000
0,732,1,274.000000
0,732,0,88.000000
0,732,2,320.000000
0,732,0,114.000000
0,733,3,159.000000
0,733,0,70.000000
0,733,1,174.000000
0,733,0,76.000000
0,733,2,518.000000
0,733,0,92.000000
0,733,1,422.000000
0,734,3,173.000000
0,734,0,72.000000
0,734,1,250.000000
0,734,0,90.000000
0,734,2,504.000000
0,734,0,86.000000
0,734,1,250.000000
0,735,3,160.000000
0,735,0,54.000000
0,735,1,174.000000
0,735,0,98.000000
0,735,2,362.000000
0,735,0,94.000000
0,735,1,670.000000
0,735,0,84.000000
0,735,2,628.000000
0,735,0,104.000000
0,735,1,118.000000
0,736,3,157.000000
0,736,0,58.000000
0,736,1,198.000000
0,736,0,88.000000
0,736,2,320.000000
0,736,0,90.000000
0,736,1,104.000000
0,737,3,169.000000
0,737,0,62.000000
0,737,1,244.000000
0,737,0,94.000000
0,737,2,318.000000
0,738,3,159.000000
0,738,0,54.000000
0,738,1,234.000000
0,738,0,86.000000
0,738,2,472.000000
0,738,0,86.000000
0,738,1,352.000000
0,739,3,177.000000
0,739,0,58.000000
0,739,1,182.000000
0,739,0,84.000000
0,739,2,484.000000
0,740,3,163.000000
0,740,0,60.000000
0,740,1,178.000000
0,740,0,84.000000
0,740,2,232.000000
0,741,3,211.000000
0,741,0,74.000000
0,741,1,296.000000
0,741,0,88.000000
0,741,2,456.000000
0,741,0,94.000000
0,741,1,428.000000
0,742,3,183.000000
0,742,0,60.000000
0,742,1,248.000000
0,742,0,94.000000
0,742,2,604.000000
0,742,0,98.000000
0,742,1,78.000000
0,743,3,175.000000
0,743,0,66.000000
0,743,1,284.000000
0,743,0,96.000000
0,743,2,300.000000
0,744,3,179.000000
0,744,0,60.000000
0,744,1,222.000000
0,744,0,90.000000
0,744,2,378.000000
0,744,0,92.000000
0,744,1,118.000000
0,745,3,185.000000
0,745,0,62.000000
0,745,1,272.000000
0,745,0,92.000000
0,745,2,768.000000
0,746,3,177.000000
0,746,0,70.000000
0,746,1,160.000000
0,746,0,82.000000
0,746,2,498.000000
0,747,3,187.000000
0,747,0,60.000000
0,747,1,190.000000
0,747,0,86.000000
0,747,2,606.000000
0,748,3,167.000000
0,748,0,56.000000
0,748,1,214.000000
0,748,0,84.000000
0,748,2,406.000000
0,748,0,100.000000
0,748,1,430.000000
0,749,3,161.000000
0,749,0,60.000000
0,749,1,196.000000
0,749,0,84.000000
0,749,2,430.000000
0,750,3,163.000000
0,750,0,60.000000
0,750,1,230.000000
0,750,0,80.000000
0,750,2,542.000000
0,751,3,171.000000
0,751,0,62.000000
0,751,1,202.000000
0,751,0,92.000000
0,751,2,410.000000
0,752,3,183.000000
0,752,0,62.000000
0,752,1,182.000000
0,752,0,90.000000
0,752,2,306.000000
0,752,0,92.000000
0,752,1,254.000000
0,753,3,157.000000
0,753,0,56.000000
0,753,1,244.000000
0,753,0,88.000000
0,753,2,686.000000
0,754,3,183.000000
0,754,0,66.000000
0,754,1,232.000000
0,754,0,92.000000
0,754,2,384.000000
0,754,0,108.000000
0,754,1,104.000000
0,755,3,179.000000
0,755,0,62.000000
0,755,1,326.000000
0,755,0,84.000000
0,755,2,416.000000
0,755,0,112.000000
0,755,1,370.000000
0,756,3,169.000000
0,756,0,70.000000
0,756,1,334.000000
0,756,0,84.000000
0,756,2,324.000000
0,756,0,98.000000
0,756,1,38.000000
0,757,3,177.000000
0,757,0,66.000000
0,757,1,256.000000
0,757,0,90.000000
0,757,2,570.000000
0,758,3,179.000000
0,758,0,60.000000
0,758,1,254.000000
0,758,0,88.000000
0,758,2,348.000000
0,758,0,106.000000
0,759,3,187.000000
0,759,0,62.000000
0,759,1,204.000000
0,759,0,84.000000
0,759,2,486.000000
0,760,3,167.000000
0,760,0,62.000000
0,760,1,232.000000
0,760,0,88.000000
0,760,2,456.000000
0,761,3,173.000000
0,761,0,74.000000
0,761,1,230.000000
0,761,0,86.000000
0,761,2,500.000000
0,762,3,187.000000
0,762,0,62.000000
0,762,1,212.000000
0,762,0,94.000000
0,762,2,544.000000
0,763,3,195.000000
0,763,0,64.000000
0,763,1,230.000000
0,763,0,84.000000
0,763,2,410.000000
0,763,0,170.000000
0,763,1,232.000000
0,764,3,157.000000
0,764,0,56.000000
0,764,1,214.000000
0,764,0,102.000000
0,764,2,354.000000
0,765,3,177.000000
0,765,0,64.000000
0,765,1,256.000000
0,765,0,104.000000
0,765,2,286.000000
0,765,0,90.000000
0,765,1,96.000000
0,766,3,181.000000
0,766,0,64.000000
0,766,1,480.000000
0,766,0,92.000000
0,766,2,70.000000
0,767,3,155.000000
0,767,0,62.000000
0,767,1,186.000000
0,767,0,88.000000
0,767,2,258.000000
0,768,3,178.000000
0,768,0,64.000000
0,768,1,346.000000
0,768,0,132.000000
0,768,2,406.000000
0,768,0,126.000000
0,769,3,287.000000
0,769,0,74.000000
0,769,1,310.000000
0,769,0,98.000000
0,769,2,626.000000
0,769,0,88.000000
0,769,1,204.000000
0,770,3,177.000000
0,770,0,58.000000
0,770,1,282.000000
0,770,0,88.000000
0,770,2,488.000000
0,770,0,90.000000
0,770,1,116.000000
0,771,3,168.000000
0,771,0,64.000000
0,771,1,346.000000
0,771,0,88.000000
0,771,2,400.000000
0,771,0,88.000000
0,771,1,458.000000
0,772,3,161.000000
0,772,0,58.000000
0,772,1,374.000000
0,772,0,88.000000
0,772,2,552.000000
0,772,0,90.000000
0,772,1,388.000000
0,772,0,108.000000
0,772,2,94.000000
0,773,3,164.000000
0,773,0,58.000000
0,773,1,276.000000
0,773,0,84.000000
0,773,2,468.000000
0,773,0,102.000000
0,773,1,506.000000
0,774,3,166.000000
0,774,0,58.000000
0,774,1,242.000000
0,774,0,90.000000
0,774,2,526.000000
0,774,0,104.000000
0,774,1,600.000000
0,774,0,108.000000
0,775,3,173.000000
0,775,0,62.000000
0,775,1,278.000000
0,775,0,94.000000
0,775,2,280.000000
0,776,3,181.000000
0,776,0,64.000000
0,776,1,250.000000
0,776,0,90.000000
0,776,2,480.000000
0,777,3,170.000000
0,777,0,70.000000
0,777,1,262.000000
0,777,0,88.000000
0,777,2,376.000000
0,777,0,90.000000
0,777,1,316.000000
0,778,3,172.000000
0,778,0,58.000000
0,778,1,306.000000
0,778,0,84.000000
0,778,2,602.000000
0,779,3,145.000000
0,779,0,68.000000
0,779,1,190.000000
0,779,0,90.000000
0,779,2,494.000000
0,780,3,173.000000
0,780,0,58.000000
0,780,1,402.000000
0,780,0,116.000000
0,780,2,158.000000
0,781,3,161.000000
0,781,0,62.000000
0,781,1,196.000000
0,781,0,90.000000
0,781,2,398.000000
0,781,0,90.000000
0,781,1,300.000000
0,782,3,169.000000
0,782,0,58.000000
0,782,1,372.000000
0,782,0,86.000000
0,782,2,800.000000
0,783,3,171.000000
0,783,0,62.000000
0,783,1,326.000000
0,783,0,84.000000
0,783,2,608.000000
0,783,0,86.000000
0,783,1,130.000000
0,783,0,46.000000
0,784,3,163.000000
0,784,0,68.000000
0,784,1,204.000000
0,784,0,94.000000
0,784,2,468.000000
0,785,3,169.000000
0,785,0,60.000000
0,785,1,370.000000
0,785,0,88.000000
0,785,2,550.000000
0,785,0,94.000000
0,785,1,358.000000
0,786,3,169.000000
0,786,0,58.000000
0,786,1,292.000000
0,786,0,86.000000
0,786,2,424.000000
0,786,0,90.000000
0,786,1,76.000000
0,787,3,166.000000
0,787,0,64.000000
0,787,1,334.000000
0,787,0,86.000000
0,787,2,580.000000
0,788,3,155.000000
0,788,0,68.000000
0,788,1,314.000000
0,788,0,86.000000
0,788,2,392.000000
0,788,0,86.000000
0,788,1,130.000000
0,789,3,155.000000
0,789,0,68.000000
0,789,1,232.000000
0,789,0,84.000000
0,789,2,426.000000
0,790,3,171.000000
0,790,0,72.000000
0,790,1,282.000000
0,790,0,84.000000
0,790,2,502.000000
0,790,0,92.000000
0,790,1,482.000000
0,790,0,94.000000
0,790,2,124.000000
0,790,0,96.000000
0,790,1,226.000000
0,791,3,163.000000
0,791,0,70.000000
0,791,1,216.000000
0,791,0,88.000000
0,791,2,428.000000
0,791,0,102.000000
0,792,3,171.000000
0,792,0,56.000000
0,792,1,270.000000
0,792,0,92.000000
0,792,2,390.000000
0,793,3,157.000000
0,793,0,62.000000
0,793,1,246.000000
0,793,0,90.000000
0,793,2,480.000000
0,794,3,165.000000
0,794,0,74.000000
0,794,1,334.000000
0,794,0,94.000000
0,794,2,274.000000
0,795,3,161.000000
0,795,0,70.000000
0,795,1,284.000000
0,795,0,92.000000
0,795,2,374.000000
0,795,0,100.000000
0,795,1,836.000000
0,795,0,92.000000
0,795,2,470.000000
0,795,0,94.000000
0,795,1,138.000000
0,796,3,161.000000
0,796,0,60.000000
0,796,1,258.000000
0,796,0,92.000000
0,796,2,422.000000
0,797,3,205.000000
0,797,0,74.000000
0,797,1,392.000000
0,797,0,92.000000
0,797,2,232.000000
0,797,0,112.000000
0,798,3,177.000000
0,798,0,60.000000
0,798,1,272.000000
0,798,0,98.000000
0,798,2,484.000000
0,799,3,170.000000
0,799,0,74.000000
0,799,1,188.000000
0,799,0,96.000000
0,799,2,392.000000
0,800,3,161.000000
0,800,0,60.000000
0,800,1,254.000000
0,800,0,90.000000
0,800,2,400.000000
0,800,0,104.000000
0,800,1,84.000000
0,801,3,177.000000
0,801,0,62.000000
0,801,1,212.000000
0,801,0,100.000000
0,801,2,406.000000
0,802,3,165.000000
0,802,0,70.000000
0,802,1,182.000000
0,802,0,102.000000
0,802,2,314.000000
0,802,0,94.000000
0,802,1,106.000000
0,803,3,167.000000
0,803,0,62.000000
0,803,1,324.000000
0,803,0,86.000000
0,803,2,340.000000
0,803,0,46.000000
0,804,3,165.000000
0,804,0,60.000000
0,804,1,208.000000
0,804,0,94.000000
0,804,2,508.000000
0,805,3,157.000000
0,805,0,60.000000
0,805,1,188.000000
0,805,0,92.000000
0,805,2,428.000000
0,806,3,169.000000
0,806,0,72.000000
0,806,1,340.000000
0,806,0,90.000000
0,806,2,244.000000
0,807,3,149.000000
0,807,0,60.000000
0,807,1,204.000000
0,807,0,94.000000
0,807,2,254.000000
0,808,3,171.000000
0,808,0,60.000000
0,808,1,322.000000
0,808,0,96.000000
0,808,2,718.000000
0,808,0,94.000000
0,808,1,194.000000
0,809,3,173.000000
0,809,0,66.000000
0,809,1,226.000000
0,809,0,92.000000
0,809,2,370.000000
0,810,3,169.000000
0,810,0,68.000000
0,810,1,326.000000
0,810,0,96.000000
0,810,2,384.000000
0,810,0,96.000000
